Response ID,What year were you born?,What is your gender?,Which of the following best describes your industry?,Which of the following best describes your industry? (Detailed),Which of the following best describes your current occupation?,Which of the following best describes your current occupation? (Detailed),How many people are currently employed by your organisation?,Do you manage people as part of your current occupation?,Which of the following best describes your household?,How long have you been in your current job?,Metro / Regional,"Thinking about your current job, how much of your time did you spend remote working last year?","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely last year?,"Thinking about your current job, how much of your time did you spend remote working in the last 3 months?","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely in the last 3 months?,"Imagine that COVID-19 is cured or eradicated. Going forward, how much of your time would you prefer to work remotely?",Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would encourage more remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would make changes to support remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - I would have more choice about whether I work remotely,"This question is about your productivity. Productivity means what you produce for each hour that you work. It includes the amount of work you achieve each hour, and the quality of your work each hour.  
Please compare your productivity when you work remotely to when you work at your employers workplace.  
Roughly how productive are you, each hour, when you work remotely?","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Working","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Personal and family time","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","On a day when you do remote work, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you do remote work, how many hours would you spend doing the following activities? - Working","On a day when you do remote work, how many hours would you spend doing the following activities? - Personal and family time","On a day when you do remote work, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working",Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction
369,1966,Masculino,Manufacturing,Beverage and Tobacco Product Manufacturing,Managers,"Chief Executives, General Managers and Legislators",Entre 5 e 19,Sim,Casal sem filhos dependentes,Between 1 and 5 years,Metropolitana,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Concordo em parte,Concordo em parte,Concordo totalmente,Nem concordo nem discordo,Concordo totalmente,Nem concordo nem discordo,50% - Cerca de metade do meu tempo,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Nem concordo nem discordo,Concordo totalmente,Concordo em parte,50% - Cerca de metade do meu tempo,50% - Cerca de metade do meu tempo,Concordo em parte,Concordo em parte,Concordo em parte,Im 20% more productive when working remotely,2,11,8,3,0.0,14.0,5.0,5.0,Responsabilidades de cuidado,Conectividade (conexão à internet),Gestão inadequada,Conectividade (conexão à internet),Gestão inadequada,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)","Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Conectividade (conexão à internet),Falta de motivação,"Equipamento de TI (computador, impressora, etc.)",Dificuldade em colaborar remotamente,Software e sistemas da minha organização,Responsabilidades de cuidado,"Equipamento de TI (computador, impressora, etc.)",Dificuldade em colaborar remotamente,Tenho tarefas que não podem ser feitas remotamente,Falta de motivação,A gestão desencoraja o trabalho remoto,Falta de motivação,Software e sistemas da minha organização,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Meus relacionamentos de trabalho,Gestão de meus compromissos pessoais,Minhas despesas diárias,Meus relacionamentos de trabalho,Minhas oportunidades de socializar,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,O número de horas que trabalho,Meus relacionamentos pessoais,Gestão de meus compromissos pessoais
370,1964,Feminino,Arts and Recreation Services,Creative and Performing Arts Activities,Professionals,Arts and Media Professionals,I am the only employee,Não,Multiple family household,More than 5 years,Regional,20%,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Concordo em parte,Concordo em parte,20%,20%,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Concordo em parte,Concordo em parte,20%,20%,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Minha produtividade é aproximadamente a mesma quando trabalho remotamente,2,4,2,3,0.0,4.0,3.0,3.0,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Falta de motivação,"Equipamento de TI (computador, impressora, etc.)",Tenho tarefas que não podem ser feitas remotamente,Dificuldade em colaborar remotamente,Responsabilidades de cuidado,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Dificuldade em colaborar remotamente,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Falta de motivação,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de motivação,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Preparação para o trabalho e deslocamento,Minhas oportunidades de aprendizado no trabalho,Preparação para o trabalho e deslocamento,Minhas oportunidades de socializar,Preparação para o trabalho e deslocamento,Meus relacionamentos de trabalho,Gestão de meus compromissos pessoais,Minhas oportunidades de socializar,Minhas despesas diárias,Minhas oportunidades de aprendizado no trabalho,Minhas despesas diárias,Minhas oportunidades de socializar
371,1969,Masculino,"Professional, Scientific and Technical Services","Professional, Scientific and Technical Services",Professionals,ICT Professionals,Entre 20 e 199,Não,Casal com filhos dependentes,More than 5 years,Metropolitana,60%,Nem concordo nem discordo,Concordo totalmente,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Concordo em parte,60%,100% - I spent all of my time remote working,Concordo em parte,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo em parte,Concordo em parte,60%,60%,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Minha produtividade é aproximadamente a mesma quando trabalho remotamente,3.5,8.5,3,1,0.5,9.5,4.0,2.0,Sentimento de exclusão e/ou isolamento,Responsabilidades de cuidado,Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,A gestão desencoraja o trabalho remoto,Falta de motivação,Responsabilidades de cuidado,Dificuldade em colaborar remotamente,Responsabilidades de cuidado,Dificuldade em colaborar remotamente,Responsabilidades de cuidado,Dificuldade em colaborar remotamente,Tenho tarefas que não podem ser feitas remotamente,Falta de motivação,A gestão desencoraja o trabalho remoto,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",A gestão desencoraja o trabalho remoto,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Preparação para o trabalho e deslocamento,Minhas oportunidades de socializar,Preparação para o trabalho e deslocamento,Gestão de minhas responsabilidades familiares,Meu equilíbrio vida-trabalho,Minhas oportunidades de socializar,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Minhas despesas diárias,Minhas oportunidades de socializar
372,1981,Masculino,Other Services,Personal and Other Services,Sales ,Sales Representatives and Agents,I am the only employee,Não,Casal sem filhos dependentes,Between 1 and 5 years,Metropolitana,100% - I spent all of my time remote working,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo em parte,100% - Todo o meu tempo,100% - I spent all of my time remote working,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo em parte,100% - Todo o meu tempo,100% - Todo o meu tempo,Concordo totalmente,Concordo totalmente,Concordo totalmente,Im 50% more productive when working remotely (or more),1,8,2,2,1.0,8.0,2.0,2.0,Conectividade (conexão à internet),"Equipamento de TI (computador, impressora, etc.)",Segurança cibernética,Falta de motivação,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Sentimento de exclusão e/ou isolamento,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Gestão inadequada,"Equipamento de TI (computador, impressora, etc.)",Dificuldade em colaborar remotamente,Responsabilidades de cuidado,Dificuldade em colaborar remotamente,A gestão desencoraja o trabalho remoto,Responsabilidades de cuidado,A gestão desencoraja o trabalho remoto,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)","Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Falta de motivação,Falta de habilidades de trabalho remoto,A gestão desencoraja o trabalho remoto,Meus relacionamentos de trabalho,Preparação para o trabalho e deslocamento,Meus relacionamentos de trabalho,Gestão de minhas responsabilidades familiares,Minha satisfação no trabalho,Meus relacionamentos pessoais,Minhas oportunidades de socializar,Meu bem-estar mental,Meus relacionamentos pessoais,Minha satisfação no trabalho,Meu bem-estar mental,Minhas oportunidades de socializar
373,1970,Feminino,Administrative and Support Services,Administrative Services,Clerical and administrative ,Personal Assistants and Secretaries,More than 200,Não,Casal sem filhos dependentes,Between 1 and 5 years,Metropolitana,Rarely or never ,,,,,,,20%,100% - I spent all of my time remote working,Concordo totalmente,Discordo em parte,Discordo totalmente,Concordo totalmente,Concordo totalmente,Concordo em parte,100% - Todo o meu tempo,50% - Cerca de metade do meu tempo,Discordo totalmente,Discordo em parte,Discordo em parte,Im 40% more productive when working remotely,3,7,4,0,0.0,8.0,8.0,0.0,Gestão inadequada,Responsabilidades de cuidado,Gestão inadequada,Falta de motivação,Tenho tarefas que não podem ser feitas remotamente,Software e sistemas da minha organização,A gestão desencoraja o trabalho remoto,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)","Equipamento de TI (computador, impressora, etc.)",Responsabilidades de cuidado,Tenho tarefas que não podem ser feitas remotamente,Software e sistemas da minha organização,A gestão desencoraja o trabalho remoto,Responsabilidades de cuidado,A gestão desencoraja o trabalho remoto,Software e sistemas da minha organização,Tenho tarefas que não podem ser feitas remotamente,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de motivação,Falta de habilidades de trabalho remoto,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Preparação para o trabalho e deslocamento,Meu bem-estar mental,Preparação para o trabalho e deslocamento,Minha satisfação no trabalho,Gestão de meus compromissos pessoais,O número de horas que trabalho,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Minhas despesas diárias,Meu bem-estar mental
374,1970,Masculino,"Professional, Scientific and Technical Services",Computer System Design and Related Services,Professionals,ICT Professionals,More than 200,Não,Casal com filhos dependentes,More than 5 years,Metropolitana,Rarely or never ,,,,,,,50% - Cerca de metade do meu tempo,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Discordo totalmente,Concordo em parte,Concordo em parte,Discordo em parte,Concordo em parte,Concordo em parte,50% - Cerca de metade do meu tempo,50% - Cerca de metade do meu tempo,Discordo totalmente,Discordo em parte,Discordo em parte,Im 20% more productive when working remotely,2,7,14,1,0.0,8.0,15.0,1.0,Dificuldade em colaborar remotamente,Responsabilidades de cuidado,Falta de motivação,Falta de motivação,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Sentimento de exclusão e/ou isolamento,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de habilidades de trabalho remoto,Dificuldade em colaborar remotamente,Responsabilidades de cuidado,Dificuldade em colaborar remotamente,Responsabilidades de cuidado,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de habilidades de trabalho remoto,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de motivação,Tenho tarefas que não podem ser feitas remotamente,Falta de motivação,Falta de motivação,Falta de habilidades de trabalho remoto,Preparação para o trabalho e deslocamento,O número de horas que trabalho,Meu bem-estar mental,Preparação para o trabalho e deslocamento,Meus relacionamentos pessoais,Preparação para o trabalho e deslocamento,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Meu equilíbrio vida-trabalho,Minhas despesas diárias,Gestão de meus compromissos pessoais,Minhas despesas diárias
375,1957,Masculino,Health Care and Social Assistance,Social Assistance Services,Clerical and administrative ,Other Clerical and Administrative ,More than 200,Não,Casal com filhos dependentes,Between 1 and 5 years,Regional,Rarely or never ,,,,,,,50% - Cerca de metade do meu tempo,100% - I spent all of my time remote working,Concordo totalmente,Concordo totalmente,Nem concordo nem discordo,Concordo totalmente,Nem concordo nem discordo,Nem concordo nem discordo,70%,70%,Concordo totalmente,Concordo totalmente,Concordo totalmente,Im 50% less productive when working remotely (or less),1.5,8,6,2,0.0,8.0,6.0,2.0,Sentimento de exclusão e/ou isolamento,"Equipamento de TI (computador, impressora, etc.)",Falta de motivação,Segurança cibernética,Gestão inadequada,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Falta de habilidades de trabalho remoto,A gestão desencoraja o trabalho remoto,Falta de motivação,"Equipamento de TI (computador, impressora, etc.)",Dificuldade em colaborar remotamente,"Equipamento de TI (computador, impressora, etc.)",Falta de habilidades de trabalho remoto,A gestão desencoraja o trabalho remoto,Dificuldade em colaborar remotamente,Software e sistemas da minha organização,Falta de motivação,A gestão desencoraja o trabalho remoto,Falta de habilidades de trabalho remoto,Software e sistemas da minha organização,Gestão de minhas responsabilidades familiares,Minhas oportunidades de aprendizado no trabalho,Gestão de meus compromissos pessoais,Meu bem-estar mental,Minhas despesas diárias,Minha satisfação no trabalho,Gestão de meus compromissos pessoais,Minhas oportunidades de socializar,Minhas despesas diárias,Minha satisfação no trabalho,Minhas despesas diárias,Minha satisfação no trabalho
376,1966,Masculino,"Professional, Scientific and Technical Services",Computer System Design and Related Services,Managers,"Chief Executives, General Managers and Legislators",Entre 20 e 199,Sim,Casal sem filhos dependentes,More than 5 years,Regional,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Nem concordo nem discordo,Concordo em parte,Nem concordo nem discordo,Concordo em parte,Nem concordo nem discordo,Discordo em parte,20%,80%,Concordo em parte,Concordo em parte,Concordo totalmente,Concordo totalmente,Concordo em parte,Nem concordo nem discordo,20%,20%,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Im 30% less productive when working remotely,0.5,6,1,0,0.5,5.0,1.0,1.0,Dificuldade em colaborar remotamente,Conectividade (conexão à internet),Falta de motivação,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Software e sistemas da minha organização,Sentimento de exclusão e/ou isolamento,A gestão desencoraja o trabalho remoto,Dificuldade em colaborar remotamente,"Equipamento de TI (computador, impressora, etc.)",Dificuldade em colaborar remotamente,"Equipamento de TI (computador, impressora, etc.)",Dificuldade em colaborar remotamente,"Equipamento de TI (computador, impressora, etc.)",Dificuldade em colaborar remotamente,Software e sistemas da minha organização,Falta de motivação,Falta de motivação,Falta de habilidades de trabalho remoto,Software e sistemas da minha organização,Meu equilíbrio vida-trabalho,Meus relacionamentos de trabalho,Gestão de meus compromissos pessoais,Meu bem-estar mental,Gestão de minhas responsabilidades familiares,Meus relacionamentos de trabalho,Meu equilíbrio vida-trabalho,Meu bem-estar mental,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Meus relacionamentos pessoais,Minha satisfação no trabalho
377,1969,Masculino,"Professional, Scientific and Technical Services",Computer System Design and Related Services,Professionals,ICT Professionals,More than 200,Não,Casal com filhos dependentes,Between 1 and 5 years,Metropolitana,40%,Concordo em parte,Concordo em parte,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo em parte,40%,100% - I spent all of my time remote working,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,80%,60%,Concordo totalmente,Concordo totalmente,Concordo totalmente,Im 20% more productive when working remotely,2,8,2,1,0.0,8.5,2.0,1.0,Sentimento de exclusão e/ou isolamento,"Equipamento de TI (computador, impressora, etc.)",Falta de motivação,Gestão inadequada,Sentimento de exclusão e/ou isolamento,Software e sistemas da minha organização,Sentimento de exclusão e/ou isolamento,A gestão desencoraja o trabalho remoto,Falta de motivação,Segurança cibernética,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Responsabilidades de cuidado,Dificuldade em colaborar remotamente,A gestão desencoraja o trabalho remoto,Dificuldade em colaborar remotamente,Software e sistemas da minha organização,Falta de motivação,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de motivação,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Gestão de minhas responsabilidades familiares,Meus relacionamentos de trabalho,Gestão de meus compromissos pessoais,Minhas oportunidades de socializar,Minhas despesas diárias,Meus relacionamentos de trabalho,Meu equilíbrio vida-trabalho,Minhas oportunidades de socializar,Minhas despesas diárias,Minhas oportunidades de aprendizado no trabalho,Minhas despesas diárias,Minhas oportunidades de socializar
378,1989,Feminino,Arts and Recreation Services,Sports and Recreation Activities,Managers,Specialist Managers,Entre 20 e 199,Não,Group household,More than 5 years,Metropolitana,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,40%,100% - I spent all of my time remote working,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,80%,50% - Cerca de metade do meu tempo,Concordo em parte,Concordo em parte,Concordo em parte,Im 50% more productive when working remotely (or more),1,7,2,0,0.25,8.0,3.0,0.0,Conectividade (conexão à internet),Responsabilidades de cuidado,Conectividade (conexão à internet),Gestão inadequada,Software e sistemas da minha organização,Tenho tarefas que não podem ser feitas remotamente,Conectividade (conexão à internet),A gestão desencoraja o trabalho remoto,"Equipamento de TI (computador, impressora, etc.)",Responsabilidades de cuidado,Dificuldade em colaborar remotamente,Responsabilidades de cuidado,Falta de habilidades de trabalho remoto,A gestão desencoraja o trabalho remoto,"Equipamento de TI (computador, impressora, etc.)",Falta de motivação,Falta de motivação,Segurança cibernética,Falta de motivação,Falta de habilidades de trabalho remoto,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Gestão de meus compromissos pessoais,Minhas oportunidades de socializar,Minhas despesas diárias,Meus relacionamentos pessoais,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Minhas despesas diárias,Minha satisfação no trabalho,Meu bem-estar mental,Meus relacionamentos pessoais
379,1966,Feminino,Information Media and Telecommunications,"Internet Service Providers, Web Search Portals and Data Processing Services",Managers,Specialist Managers,More than 200,Sim,Casal sem filhos dependentes,More than 5 years,Metropolitana,20%,Discordo em parte,Nem concordo nem discordo,Nem concordo nem discordo,Discordo em parte,Discordo em parte,Concordo em parte,20%,100% - I spent all of my time remote working,Concordo em parte,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,100% - Todo o meu tempo,20%,Discordo em parte,Concordo totalmente,Discordo em parte,Minha produtividade é aproximadamente a mesma quando trabalho remotamente,2,8,10,4,0.0,8.0,10.0,6.0,Dificuldade em colaborar remotamente,"Equipamento de TI (computador, impressora, etc.)",Sentimento de exclusão e/ou isolamento,Segurança cibernética,Software e sistemas da minha organização,Tenho tarefas que não podem ser feitas remotamente,A gestão desencoraja o trabalho remoto,Falta de habilidades de trabalho remoto,Dificuldade em colaborar remotamente,Segurança cibernética,Tenho tarefas que não podem ser feitas remotamente,"Equipamento de TI (computador, impressora, etc.)",A gestão desencoraja o trabalho remoto,"Equipamento de TI (computador, impressora, etc.)",A gestão desencoraja o trabalho remoto,Segurança cibernética,Tenho tarefas que não podem ser feitas remotamente,Segurança cibernética,A gestão desencoraja o trabalho remoto,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Gestão de minhas responsabilidades familiares,Meu equilíbrio vida-trabalho,Gestão de meus compromissos pessoais,Minhas oportunidades de socializar,Minhas despesas diárias,Minha satisfação no trabalho,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Minhas despesas diárias,O número de horas que trabalho,Gestão de meus compromissos pessoais,Minhas oportunidades de socializar
